0,1527.41,2180.21,1.5,7,47,1694.97,2141.47,1.5,171.99
1,297.312,1965.81,1.5,10,47,1694.97,2141.47,1.5,1408.66
2,1535.55,1646.18,1.5,7,47,1694.97,2141.47,1.5,520.315
3,1149.49,1831.09,1.5,7,47,1694.97,2141.47,1.5,627.609
4,1186.8,667.866,1.5,9,47,1694.97,2141.47,1.5,1558.77
5,680.841,2348.69,1.5,8,47,1694.97,2141.47,1.5,1035.09
6,1204.95,597.769,1.5,10,47,1694.97,2141.47,1.5,1619.61
7,1143.06,1202.75,1.5,10,47,1694.97,2141.47,1.5,1088.95
8,352.053,1826.28,1.5,7,47,1694.97,2141.47,1.5,1379.41
9,556.256,1822.99,1.5,9,47,1694.97,2141.47,1.5,1182.42
10,308.252,2105.02,1.5,10,47,1694.97,2141.47,1.5,1387.2
11,840.657,1130.31,1.5,10,47,1694.97,2141.47,1.5,1323.74
12,700.225,1136.53,1.5,9,47,1694.97,2141.47,1.5,1414.02
13,1289.37,641.152,1.5,10,47,1694.97,2141.47,1.5,1554.18
14,1330.71,760.022,1.5,9,47,1694.97,2141.47,1.5,1428.67
15,1067.96,465.732,1.5,10,47,1694.97,2141.47,1.5,1789.2
16,138.615,2070.03,1.5,10,47,1694.97,2141.47,1.5,1558
17,1141.11,356.271,1.5,10,47,1694.97,2141.47,1.5,1869.14
18,1403.1,1702.95,1.5,8,47,1694.97,2141.47,1.5,526.779
19,1256.48,1967.59,1.5,7,47,1694.97,2141.47,1.5,471.71
20,700.848,1518.07,1.5,10,47,1694.97,2141.47,1.5,1173.42
21,829.965,1433.34,1.5,8,47,1694.97,2141.47,1.5,1117.9
22,857.054,1625.83,1.5,10,47,1694.97,2141.47,1.5,983.866
23,965.17,1502.79,1.5,7,47,1694.97,2141.47,1.5,969.809
24,770.328,2465.28,1.5,9,47,1694.97,2141.47,1.5,979.707
25,750.766,1090.14,1.5,10,47,1694.97,2141.47,1.5,1413.09
26,1062.64,1143.53,1.5,9,47,1694.97,2141.47,1.5,1181.41
27,1035.71,859.396,1.5,10,47,1694.97,2141.47,1.5,1441.65
28,423.024,2082.37,1.5,10,47,1694.97,2141.47,1.5,1273.32
29,428.705,1666.8,1.5,9,47,1694.97,2141.47,1.5,1352.31
30,965.046,2149.36,1.5,7,47,1694.97,2141.47,1.5,729.972
31,519.368,2150.89,1.5,8,47,1694.97,2141.47,1.5,1175.64
32,811.661,2345.53,1.5,7,47,1694.97,2141.47,1.5,906.578
33,724.497,1976.39,1.5,7,47,1694.97,2141.47,1.5,984.417
34,968.081,1123.22,1.5,8,47,1694.97,2141.47,1.5,1251.08
35,546.812,2311.01,1.5,10,47,1694.97,2141.47,1.5,1160.61
36,666.715,2029.88,1.5,7,47,1694.97,2141.47,1.5,1034.3
37,670.199,1698.57,1.5,8,47,1694.97,2141.47,1.5,1116.39
38,777.679,1004.92,1.5,10,47,1694.97,2141.47,1.5,1460.54
39,956.6,1298.19,1.5,10,47,1694.97,2141.47,1.5,1120.86
40,1218.2,2096.66,1.5,7,47,1694.97,2141.47,1.5,478.879
41,213.981,1827.41,1.5,10,47,1694.97,2141.47,1.5,1513.93
42,955.805,1150.58,1.5,8,47,1694.97,2141.47,1.5,1236.22
43,905,1250.58,1.5,9,47,1694.97,2141.47,1.5,1190.69
44,684.092,1098.76,1.5,9,47,1694.97,2141.47,1.5,1452.29
45,1188.78,252.895,1.5,10,47,1694.97,2141.47,1.5,1955.24
46,1192.24,740.329,1.5,10,47,1694.97,2141.47,1.5,1488.61
